0.29692066518043614 0.000000000000000
0.5979219019559965 0.1093515163979813
0.8864766076112902 0.2739483301428594
1.2158370292178384 0.384438924836653
1.4832798972767307 0.5293866379787688
1.74189990783265 0.7129206283915265
1.950497467367244 0.9025771646442753
2.1141929842527762 1.1667009444857537
2.1668938027303604 1.650239681058077
2.083943187099722 2.0684238004081696
1.9575084880615714 2.523912733946115
1.8439929732242035 2.878166083943742
1.7117288861930167 3.3766552231486022
1.5397619403984475 3.856349570472559
1.4113578535248106 4.241500419244095
1.279802746114398 4.688588650350424
1.1814121298535571 5.114461548197251
1.089953758773623 5.5119998734357445
0.9845521218184548 5.883766552231486
0.9034133429964637 6.3643152082773025
0.7914733384274841 6.8044265848217815
0.7036386409648427 7.198405290385862
0.6039876164892908 7.633960353747093
0.49984638774883283 8.104114920343621
0.4358018953388534 8.562878703982028
0.3591533207817683 8.95970510528564
0.28392270546623344 9.470012181809553
0.22169004986490037 9.910123558354032
0.13803045461348873 10.366182031039884
0.0932071874778444 10.827223971269914
0.0653994312407935 11.464680662563875
0.03310147073883574 12.223164422787894
0.015140653679210914 13.111218339160562
0.0023790205052662827 13.817731652138145
0.0023790205052662827 14.404356974481482
0.009468816713013695 15.2253476561882
0.00000000 15.889715072220728
0.00000000 16.713980604027906
0.00000000 17.287506525969402
0.00000000 17.762929329684063
0.00000000 18.0000000
0.00000000 19.0000000
0.00000000 20.0000000
0.00000000 21.0000000
0.00000000 22.0000000
0.00000000 23.0000000
0.00000000 24.0000000
0.00000000 25.0000000
