10800.0  264.0    0.02   10.0    0.0    25714.2
10900.0  264.5    0.02   10.0    0.0    25396.0
11000.0  265.0    0.02   10.0    0.0    25082.5
11100.0  265.5    0.02   10.0    0.0    24773.8
11200.0  266.0    0.02   10.0    0.0    24469.8
11300.0  266.5    0.02   10.0    0.0    24170.5
11400.0  267.0    0.02   10.0    0.0    23875.7
11500.0  267.5    0.02   10.0    0.0    23585.5
11600.0  268.0    0.02   10.0    0.0    23299.8
11700.0  268.5    0.02   10.0    0.0    23018.6
11800.0  269.0    0.02   10.0    0.0    22741.8
11900.0  269.5    0.02   10.0    0.0    22469.3
12000.0  270.0    0.02   10.0    0.0    22201.2
12100.0  270.5    0.02   10.0    0.0    21937.4
12200.0  271.0    0.02   10.0    0.0    21677.9
12300.0  271.5    0.02   10.0    0.0    21422.6
12400.0  272.0    0.02   10.0    0.0    21171.5
12500.0  272.5    0.02   10.0    0.0    20924.6
12600.0  273.0    0.02   10.0    0.0    20681.8
12700.0  273.5    0.02   10.0    0.0    20443.1
12800.0  274.0    0.02   10.0    0.0    20208.5
12900.0  274.5    0.02   10.0    0.0    19977.9
13000.0  275.0    0.02   10.0    0.0    19751.3
13100.0  275.5    0.02   10.0    0.0    19528.7
13200.0  276.0    0.02   10.0    0.0    19310.0
13300.0  276.5    0.02   10.0    0.0    19095.2
13400.0  277.0    0.02   10.0    0.0    18884.3
13500.0  277.5    0.02   10.0    0.0    18677.2
13600.0  278.0    0.02   10.0    0.0    18473.9
13700.0  278.5    0.02   10.0    0.0    18274.4
13800.0  279.0    0.02   10.0    0.0    18078.6
13900.0  279.5    0.02   10.0    0.0    17886.5
14000.0  280.0    0.02   10.0    0.0    17698.0
14100.0  280.5    0.02   10.0    0.0    17513.2
14200.0  281.0    0.02   10.0    0.0    17331.9
14300.0  281.5    0.02   10.0    0.0    17154.1
14400.0  282.0    0.02   10.0    0.0    16979.8
14500.0  282.5    0.02   10.0    0.0    16809.0
14600.0  283.0    0.02   10.0    0.0    16641.6
14700.0  283.5    0.02   10.0    0.0    16477.6
14800.0  284.0    0.02   10.0    0.0    16317.0
14900.0  284.5    0.02   10.0    0.0    16159.8
15000.0  285.0    0.02   10.0    0.0    16005.9
