-2.8838770156684492 0.00000000000000000
-2.4876361831688234 0.05296714075527219
-2.1071504533530794 0.24817668370010598
-1.8423071772370276 0.27309402142100014
-1.5420149200822415 0.2810675694916863
-1.177756946030895 0.4157635779714914
-0.8413067282166011 0.44993592684586053
-0.6943116201759842 0.6300526823711813
-0.8112932576038059 0.9653688557009287
-0.9420606098800244 1.2050024521824423
-1.0946487793734194 1.5378980841335885
-1.1883916403425152 1.9088104542074704
-1.2846553177410334 2.3181667167650177
-1.3172683802966683 2.732079292505814
-1.3402708302151352 3.143001787720103
-1.3646124638617332 3.631239222262652
-1.4314928747548112 4.157920549288867
-1.5284655317741027 4.643167903304909
-1.5568247166050906 5.219683905772912
-1.52484185815681 5.779256118590707
-1.4995549183491796 6.2516888417788605
-1.4505565490023082 6.812969672040373
-1.392026342531687 7.377525352402348
-1.3661879741301215 7.909047762185764
-1.263228378090954 8.500514167286305
-1.1860283749399336 8.999430460852093
-1.1287585766840236 9.476419497223496
-1.0102802045012327 10.096220474932366
-0.95466469202713 10.623613725893463
-0.8617883617056474 11.209954278662849
-0.7727720315417148 11.71371165498584
-0.702740600111861 12.190843076144219
-0.6420834547789163 12.644338622664494
-0.5550365124504699 13.107943489060101
-0.4890226322050051 13.559303263775728
-0.4031573225778491 14.052951320223386
-0.3610911984118852 14.56852663386543
-0.18053772165460025 14.975177585470423
-0.04780098154289636 15.379123226122863
0.012147184169273295 15.939834517236468
-0.0026626123535757884 16.50609881504216
-0.0026626123535757884 17.205920043031846
-0.016842204769068836 17.71366419339018
0.00000000 18.0000000
0.00000000 19.0000000
0.00000000 20.0000000
0.00000000 21.0000000
0.00000000 22.0000000
0.00000000 23.0000000
0.00000000 24.0000000
0.00000000 25.0000000
