16.47610252966197 0.0000000000000000
16.47610252966197 0.0638087981713919
16.47610252966197 0.38299715282511926
15.98640026863667 0.5433853310342062
15.122565480188047 0.6405421662589725
14.442858741884937 0.7860608734009704
13.7259346317439 0.9870152785018245
12.884766062234164 1.1396078116854471
12.034642937094247 1.380695352287765
11.362491605104097 1.6018606889361189
10.544828744123574 1.8199943858523477
9.781173046787554 2.066567750731844
9.01891649876875 2.3492320648033043
8.302831878218043 2.6266992821911215
7.540855160062684 2.945743273048081
6.826169688829193 3.3893732205156994
6.151779717931497 3.6945582868829447
5.696496530109695 3.9206319926214057
4.986288336691292 4.382596142278541
4.42942690843967 4.759241288045875
3.8415043653458696 5.142238440870995
3.321300649205284 5.467345711192204
2.864058652339377 5.801259173116253
2.330702932616969 6.149464650920319
1.9775576449518688 6.489441392308617
1.5981083501231268 6.888029835184665
1.2967315871949872 7.354469262541604
0.9231587194985451 7.9291815374744345
0.7796059995522722 8.340473994466054
0.4747705395119773 8.757107911938084
0.35501902843071477 9.133753057705416
0.2941638683680329 9.521225488230339
0.16614954107902385 9.959658339014315
0.10093351242444605 10.531338974215021
0.02854712334900483 11.377599550868187
0.012666218938885763 12.25229979548462
0.01000000 13.010642819906163
0.01000000 14.009062838352648
0.01000000 14.882175081204634
0.01000000 15.303139912579699
0.01000000 16.016730160003206
0.01000000 16.70361310502466
0.0100000 17.138725588482977
0.00000000 17.846685647832537
0.00000000 18.0000000
0.00000000 19.0000000
0.00000000 20.0000000
0.00000000 21.0000000
0.00000000 22.0000000
0.00000000 23.0000000
0.00000000 24.0000000
0.00000000 25.0000000

