0.000000     268.150000  3.500   12.000000  0.000000  100000.000000
480.000000   268.200000  3.200   11.800000  0.000000   94697.279007
960.000000   268.100000  2.900   11.600000  0.000000   89609.814926
1440.000000  267.900000  2.600   11.300000  0.000000   84736.793196
1920.000000  267.700000  2.300   11.000000  0.000000   80070.299347
2400.000000  267.500000  2.000   10.600000  0.000000   75604.363311
2880.000000  267.300000  1.700   10.200000  0.000000   71334.507504
3360.000000  267.100000  1.400   9.800000  0.000000   67255.790671
3840.000000  266.900000  1.100   9.400000  0.000000   63362.949792
4320.000000  266.700000  0.800   9.000000  0.000000   59650.494620
4800.000000  266.500000  0.500   8.600000  0.000000   56112.796270
5280.000000  266.300000  0.300   8.200000  0.000000   52744.150364
5760.000000  266.100000  0.150   7.800000  0.000000   49538.824029
6240.000000  265.900000  0.080   7.400000  0.000000   46491.092870
6720.000000  265.700000  0.050   7.000000  0.000000   43595.269892
7200.000000  266.000000  0.030   6.600000  0.000000   40845.729298
7680.000000  267.000000  0.020   6.200000  0.000000   38236.925857
8160.000000  268.500000  0.015   5.800000  0.000000   35763.409718
8640.000000  270.500000  0.010   5.400000  0.000000   33419.838218
9120.000000  273.000000  0.008   5.000000  0.000000   31200.986138
9600.000000  276.000000  0.006   4.600000  0.000000   29101.753950
10080.000000 279.500000  0.005   4.200000  0.000000   27117.170475
10560.000000 283.500000  0.004   3.800000  0.000000   25242.395766
11040.000000 288.000000  0.003   3.500000  0.000000   23472.725685
11520.000000 293.000000  0.002   3.200000  0.000000   21803.593586
12000.000000 298.500000  0.002   3.000000  0.000000   20232.150203
12480.000000 304.500000  0.001   3.000000  0.000000   18763.711193
12960.000000 311.000000  0.001   3.000000  0.000000   17401.149780
13440.000000 318.000000  0.001   3.000000  0.000000   16138.110614
13920.000000 325.500000  0.001   3.000000  0.000000   14967.293621
14400.000000 333.500000  0.001   3.000000  0.000000   13881.935740
14880.000000 342.000000  0.001   3.000000  0.000000   12875.771452
15360.000000 351.000000  0.001   3.000000  0.000000   11942.999979
15840.000000 360.500000  0.001   3.000000  0.000000   11078.247305
16320.000000 370.500000  0.001   3.000000  0.000000   10276.530714
16800.000000 381.000000  0.001   3.000000  0.000000    9533.232798
17280.000000 392.000000  0.001   3.000000  0.000000    8844.075473
17760.000000 403.500000  0.001   3.000000  0.000000    8205.095162
18240.000000 415.500000  0.001   3.000000  0.000000    7612.619597
18720.000000 428.000000  0.001   3.000000  0.000000    7063.246275
19200.000000 441.000000  0.001   3.000000  0.000000    6553.822682
19680.000000 454.500000  0.001   3.000000  0.000000    6081.426933
20160.000000 468.500000  0.001   3.000000  0.000000    5643.347237
20640.000000 483.000000  0.001   3.000000  0.000000    5236.997809
21120.000000 498.000000  0.001   3.000000  0.000000    4859.918529
21600.000000 513.500000  0.001   3.000000  0.000000    4509.847819
22080.000000 529.500000  0.001   3.000000  0.000000    4184.722640
22560.000000 546.000000  0.001   3.000000  0.000000    3882.658312
23040.000000 563.000000  0.001   3.000000  0.000000    3601.930686
23520.000000 580.500000  0.001   3.000000  0.000000    3340.960359
24000.000000 598.500000  0.001   3.000000  0.000000    3098.298673
