|-----------------------------------------------------------------------|
|-------------------------- Surface values for -------------------------|
|presssure (hPa) theta (K)	qv (g/kg)				|
|-----------------------------------------------------------------------|
1000.000000	302.315677	0.000000
|----------------------- Values at height levels -----------------------|
|height (m)	theta (K)	qv (g/kg)	u (m/s)		v (m/s)	|
|-----------------------------------------------------------------------|
10.000000	302.315677	0.000000	3.912683	0.270822
20.000000	302.186348	0.000000	4.348740	0.335819
30.000000	302.089507	0.000000	4.654668	0.387711
40.000000	302.018406	0.000000	4.888663	0.423044
50.000000	301.963366	0.000000	5.053631	0.443304
60.000000	301.926568	0.000000	5.167324	0.452750
70.000000	301.899058	0.000000	5.248113	0.448252
80.000000	301.880773	0.000000	5.317050	0.445083
90.000000	301.871483	0.000000	5.358585	0.441491
100.000000	301.871581	0.000000	5.394025	0.432545
110.000000	301.870232	0.000000	5.470636	0.431507
120.000000	301.810959	0.000000	5.663044	0.454931
130.000000	301.767479	0.000000	5.786528	0.474988
140.000000	301.736844	0.000000	5.866922	0.493049
150.000000	301.715539	0.000000	5.922036	0.510283
160.000000	301.700415	0.000000	5.962030	0.527195
170.000000	301.689239	0.000000	5.992713	0.544065
180.000000	301.680652	0.000000	6.017187	0.560810
190.000000	301.673859	0.000000	6.037024	0.576962
200.000000	301.668355	0.000000	6.053578	0.592535
210.000000	301.663729	0.000000	6.067942	0.608180
220.000000	301.659680	0.000000	6.080444	0.624269
230.000000	301.656095	0.000000	6.090915	0.640806
240.000000	301.652969	0.000000	6.099424	0.657474
250.000000	301.650288	0.000000	6.106362	0.673726
260.000000	301.647980	0.000000	6.112178	0.689101
270.000000	301.645991	0.000000	6.117119	0.703506
280.000000	301.644274	0.000000	6.121333	0.717221
290.000000	301.642760	0.000000	6.125015	0.730478
300.000000	301.641413	0.000000	6.128312	0.743355
310.000000	301.640207	0.000000	6.131396	0.755850
320.000000	301.639116	0.000000	6.134454	0.767841
330.000000	301.638127	0.000000	6.137646	0.779215
340.000000	301.637249	0.000000	6.140899	0.789999
350.000000	301.636492	0.000000	6.143621	0.800307
360.000000	301.635850	0.000000	6.145327	0.810291
370.000000	301.635280	0.000000	6.146157	0.819907
380.000000	301.634752	0.000000	6.146460	0.829035
390.000000	301.634226	0.000000	6.146648	0.837566
400.000000	301.633689	0.000000	6.146986	0.845378
410.000000	301.633169	0.000000	6.147564	0.852445
420.000000	301.632700	0.000000	6.148606	0.858950
430.000000	301.632279	0.000000	6.150167	0.865192
440.000000	301.631899	0.000000	6.151940	0.871358
450.000000	301.631536	0.000000	6.153580	0.877567
460.000000	301.631183	0.000000	6.154952	0.883905
470.000000	301.630843	0.000000	6.156243	0.890249
480.000000	301.630518	0.000000	6.157653	0.896547
490.000000	301.630226	0.000000	6.159251	0.902913
500.000000	301.629964	0.000000	6.161150	0.909321
510.000000	301.629741	0.000000	6.163338	0.915766
520.000000	301.629572	0.000000	6.165633	0.922556
530.000000	301.629489	0.000000	6.167755	0.929866
540.000000	301.629469	0.000000	6.169453	0.937742
550.000000	301.629476	0.000000	6.170656	0.946077
560.000000	301.629514	0.000000	6.171385	0.954781
570.000000	301.629601	0.000000	6.171794	0.963630
580.000000	301.629754	0.000000	6.172346	0.972215
590.000000	301.630006	0.000000	6.173396	0.980221
600.000000	301.630382	0.000000	6.174978	0.987604
610.000000	301.630877	0.000000	6.176832	0.994488
620.000000	301.631472	0.000000	6.178506	1.000957
630.000000	301.632142	0.000000	6.179892	1.006958
640.000000	301.632893	0.000000	6.181103	1.012295
650.000000	301.633728	0.000000	6.182173	1.016982
660.000000	301.634656	0.000000	6.183144	1.021454
670.000000	301.635673	0.000000	6.184054	1.026086
680.000000	301.636769	0.000000	6.184987	1.030891
690.000000	301.637953	0.000000	6.185962	1.035653
700.000000	301.639213	0.000000	6.186949	1.040066
710.000000	301.640540	0.000000	6.188085	1.043842
720.000000	301.641907	0.000000	6.189407	1.046959
730.000000	301.643283	0.000000	6.190867	1.049612
740.000000	301.644675	0.000000	6.192681	1.051876
750.000000	301.646091	0.000000	6.195218	1.053574
760.000000	301.647551	0.000000	6.198492	1.054484
770.000000	301.649064	0.000000	6.202120	1.054725
780.000000	301.650636	0.000000	6.205891	1.054698
790.000000	301.652274	0.000000	6.209955	1.054767
800.000000	301.653988	0.000000	6.214530	1.055094
810.000000	301.655814	0.000000	6.219728	1.055654
820.000000	301.657793	0.000000	6.225565	1.056470
830.000000	301.659926	0.000000	6.231777	1.057719
840.000000	301.662243	0.000000	6.238252	1.059556
850.000000	301.664800	0.000000	6.245536	1.061780
860.000000	301.667659	0.000000	6.254178	1.064168
870.000000	301.670861	0.000000	6.264040	1.066734
880.000000	301.674409	0.000000	6.274965	1.069328
890.000000	301.678309	0.000000	6.287159	1.071557
900.000000	301.682610	0.000000	6.300653	1.073079
910.000000	301.687349	0.000000	6.315368	1.073648
920.000000	301.692581	0.000000	6.331572	1.073336
